x;y;z;r;p;yw;u_x;u_y;u_z;f_x;f_y;f_z;FPS;TIMESTAMP
-2285.552246;-1209.972656;227.0;0.0;0.0;130.637573;0.0;0.0;1.0;-0.651272;0.758844;0.0;119.99781;2018-10-24T10:23:00.953Z
-2413.16748;-1057.316406;227.0;0.0;0.0;128.931671;0.0;0.0;1.0;-0.628393;0.777896;0.0;119.993195;2018-10-24T10:23:01.953Z
-2534.427246;-890.3125;227.0;0.0;0.0;118.928139;0.0;0.0;1.0;-0.483712;0.875227;0.0;119.99781;2018-10-24T10:23:02.954Z
-2546.72998;-713.753906;185.278946;0.0;0.0;88.888336;0.0;0.0;1.0;0.019401;0.999812;0.0;119.99781;2018-10-24T10:23:03.953Z
-2546.724121;-526.279297;126.468597;0.0;0.0;91.299255;0.0;0.0;1.0;-0.022674;0.999743;0.0;119.988525;2018-10-24T10:23:04.955Z
-2546.895508;-343.054688;49.053223;0.0;0.0;89.431252;0.0;0.0;1.0;0.009926;0.999951;0.0;119.993195;2018-10-24T10:23:05.956Z
-2545.36377;-169.628906;-51.344208;0.0;0.0;89.842636;0.0;0.0;1.0;0.002747;0.999996;0.0;119.988579;2018-10-24T10:23:06.955Z
-2551.929688;22.982422;-83.000031;0.0;0.0;95.052811;0.0;0.0;1.0;-0.088074;0.996114;0.0;119.988579;2018-10-24T10:23:07.957Z
-2569.916016;223.015625;-83.0;0.0;0.0;94.272987;0.0;0.0;1.0;-0.074509;0.99722;0.0;119.988579;2018-10-24T10:23:08.957Z
-2575.020508;423.506836;-83.000031;0.0;0.0;87.185249;0.0;0.0;1.0;0.049107;0.998793;0.0;119.988579;2018-10-24T10:23:09.958Z
-2526.539551;599.037109;-82.999969;0.0;0.0;62.287846;0.0;0.0;1.0;0.46503;0.885295;0.0;119.988525;2018-10-24T10:23:10.957Z
-2431.561523;781.591797;-83.0;0.0;0.0;62.635357;0.0;0.0;1.0;0.459652;0.888099;0.0;119.99781;2018-10-24T10:23:11.958Z
-2339.8125;959.443359;-82.999969;0.0;0.0;62.779194;0.0;0.0;1.0;0.457421;0.88925;0.0;119.993195;2018-10-24T10:23:12.959Z
-2247.050781;1140.276367;-82.999969;0.0;0.0;62.904934;0.0;0.0;1.0;0.455468;0.890252;0.0;119.99781;2018-10-24T10:23:13.950Z
-2156.362305;1318.011719;-83.0;0.0;0.0;63.029079;0.0;0.0;1.0;0.453538;0.891237;0.0;119.988525;2018-10-24T10:23:14.951Z
-2065.219238;1497.642578;-83.0;0.0;0.0;63.165367;0.0;0.0;1.0;0.451417;0.892313;0.0;119.988525;2018-10-24T10:23:15.951Z
-1974.808594;1676.953125;-83.0;0.0;0.0;63.321041;0.0;0.0;1.0;0.448991;0.893536;0.0;119.99781;2018-10-24T10:23:16.950Z
-1884.498047;1857.40625;-83.0;0.0;0.0;63.509171;0.0;0.0;1.0;0.446055;0.895006;0.0;119.993195;2018-10-24T10:23:17.951Z
-1796.412598;2035.029297;-83.0;0.0;0.0;63.74305;0.0;0.0;1.0;0.442397;0.896819;0.0;119.993195;2018-10-24T10:23:18.951Z
-1706.026367;2219.535156;-83.0;0.0;0.0;64.071884;0.0;0.0;1.0;0.437243;0.899343;0.0;119.99781;2018-10-24T10:23:19.955Z
-1619.295898;2399.729492;-83.0;0.0;0.0;64.552292;0.0;0.0;1.0;0.429687;0.902978;0.0;119.988579;2018-10-24T10:23:20.955Z
-1535.624512;2578.612305;-83.0;0.0;0.0;65.395805;0.0;0.0;1.0;0.416347;0.909206;0.0;119.993141;2018-10-24T10:23:21.956Z
-1454.23877;2764.400391;-83.0;0.0;0.0;67.814957;0.0;0.0;1.0;0.377599;0.925969;0.0;119.993195;2018-10-24T10:23:22.956Z
-1417.522461;2952.283203;-83.328217;0.0;0.0;90.284653;0.0;0.0;1.0;-0.004968;0.999988;0.0;119.99781;2018-10-24T10:23:23.957Z
-1415.605957;3150.017578;-62.624695;0.0;0.0;89.634018;0.0;0.0;1.0;0.006388;0.99998;0.0;119.99781;2018-10-24T10:23:24.958Z
-1417.172363;3324.064453;33.609543;0.0;0.0;89.345909;0.0;0.0;1.0;0.011416;0.999935;0.0;119.988579;2018-10-24T10:23:25.958Z
-1416.181152;3502.219727;106.902733;0.0;0.0;91.39254;0.0;0.0;1.0;-0.024302;0.999705;0.0;119.99781;2018-10-24T10:23:26.950Z
-1416.620117;3693.109375;160.664612;0.0;0.0;89.16861;0.0;0.0;1.0;0.01451;0.999895;0.0;119.99781;2018-10-24T10:23:27.951Z
-1415.933105;3880.594727;226.08696;0.0;0.0;91.092163;0.0;0.0;1.0;-0.019061;0.999818;0.0;119.988525;2018-10-24T10:23:28.951Z
-1433.063477;4078.977539;227.000427;0.0;0.0;96.2033;0.0;0.0;1.0;-0.108056;0.994145;0.0;119.988579;2018-10-24T10:23:29.955Z
-1452.848145;4279.193359;227.000198;0.0;0.0;94.730751;0.0;0.0;1.0;-0.082473;0.996593;0.0;119.831802;2018-10-24T10:23:30.956Z
-1462.823242;4480.019531;226.999863;0.0;0.0;90.275932;0.0;0.0;1.0;-0.004816;0.999988;0.0;119.99781;2018-10-24T10:23:31.957Z
-1438.841309;4677.141602;226.999802;0.0;0.0;68.319168;0.0;0.0;1.0;0.369436;0.929256;0.0;119.818001;2018-10-24T10:23:32.956Z
-1299.12793;4800.947266;227.000244;0.0;0.0;36.481983;0.0;0.0;1.0;0.804044;0.59457;0.0;119.99781;2018-10-24T10:23:33.952Z
-1135.968262;4920.750977;227.000244;0.0;0.0;36.204353;0.0;0.0;1.0;0.806915;0.590667;0.0;119.896294;2018-10-24T10:23:34.952Z
-971.42627;5041.234375;227.000168;0.0;0.0;36.245823;0.0;0.0;1.0;0.806488;0.591251;0.0;119.993195;2018-10-24T10:23:35.952Z
-810.54541;5159.479492;227.000076;0.0;0.0;36.396336;0.0;0.0;1.0;0.804932;0.593367;0.0;119.988579;2018-10-24T10:23:36.952Z
-649.296143;5278.833984;226.999969;0.0;0.0;36.629948;0.0;0.0;1.0;0.802506;0.596644;0.0;119.519409;2018-10-24T10:23:37.952Z
-487.89502;5399.522461;226.999847;0.0;0.0;36.95755;0.0;0.0;1.0;0.799081;0.601223;0.0;119.988525;2018-10-24T10:23:38.953Z
-328.200195;5520.632813;226.999741;0.0;0.0;37.413418;0.0;0.0;1.0;0.794272;0.607562;0.0;119.99781;2018-10-24T10:23:39.953Z
-167.826904;5644.739258;226.999649;0.0;0.0;38.094555;0.0;0.0;1.0;0.786994;0.616961;0.0;119.988579;2018-10-24T10:23:40.953Z
-11.099121;5769.888672;226.999588;0.0;0.0;39.208988;0.0;0.0;1.0;0.774845;0.632151;0.0;119.99781;2018-10-24T10:23:41.955Z
140.212402;5897.8125;226.999588;0.0;0.0;41.523991;0.0;0.0;1.0;0.748678;0.662934;0.0;119.993195;2018-10-24T10:23:42.955Z
284.266602;6046.666016;226.999832;0.0;0.0;57.774284;0.0;0.0;1.0;0.533256;0.845954;0.0;119.988579;2018-10-24T10:23:43.952Z
289.128662;6232.209961;227.000305;0.0;0.0;91.559929;0.0;0.0;1.0;-0.027222;0.999629;0.0;119.99781;2018-10-24T10:23:44.954Z
284.364502;6410.530273;227.000412;0.0;0.0;91.503387;0.0;0.0;1.0;-0.026236;0.999656;0.0;119.99781;2018-10-24T10:23:45.954Z
278.728027;6630.007813;227.000473;0.0;0.0;91.440208;0.0;0.0;1.0;-0.025134;0.999684;0.0;119.988525;2018-10-24T10:23:46.954Z
274.124023;6816.572266;227.000504;0.0;0.0;91.388084;0.0;0.0;1.0;-0.024224;0.999707;0.0;119.99781;2018-10-24T10:23:47.954Z
269.246094;7022.227539;227.000504;0.0;0.0;91.330116;0.0;0.0;1.0;-0.023213;0.999731;0.0;119.997757;2018-10-24T10:23:48.954Z
264.597656;7227.064453;227.000504;0.0;0.0;91.270477;0.0;0.0;1.0;-0.022172;0.999754;0.0;119.988525;2018-10-24T10:23:49.955Z
260.36792;7422.404297;227.000488;0.0;0.0;91.211014;0.0;0.0;1.0;-0.021135;0.999777;0.0;119.993195;2018-10-24T10:23:50.956Z
256.189941;7625.566406;227.000473;0.0;0.0;91.145454;0.0;0.0;1.0;-0.019991;0.9998;0.0;119.993195;2018-10-24T10:23:51.957Z
252.224365;7830.270508;227.000443;0.0;0.0;91.074478;0.0;0.0;1.0;-0.018752;0.999824;0.0;119.988525;2018-10-24T10:23:52.957Z
248.640137;8028.253906;227.000412;0.0;0.0;91.000046;0.0;0.0;1.0;-0.017453;0.999848;0.0;119.993195;2018-10-24T10:23:53.957Z
245.285156;8228.740234;227.000381;0.0;0.0;90.91748;0.0;0.0;1.0;-0.016012;0.999872;0.0;119.99781;2018-10-24T10:23:54.957Z
242.222656;8430.030273;227.000351;0.0;0.0;90.825554;0.0;0.0;1.0;-0.014408;0.999896;0.0;119.988525;2018-10-24T10:23:55.956Z
239.488037;8632.483398;227.000305;0.0;0.0;90.72171;0.0;0.0;1.0;-0.012596;0.999921;0.0;119.988525;2018-10-24T10:23:56.956Z
237.15918;8833.646484;227.000275;0.0;0.0;90.604111;0.0;0.0;1.0;-0.010543;0.999944;0.0;119.99781;2018-10-24T10:23:57.956Z
235.297119;9032.066406;227.000229;0.0;0.0;90.470032;0.0;0.0;1.0;-0.008203;0.999966;0.0;119.988579;2018-10-24T10:23:58.957Z
233.923828;9233.412109;227.000183;0.0;0.0;90.309593;0.0;0.0;1.0;-0.005403;0.999985;0.0;119.988579;2018-10-24T10:23:59.953Z
233.16333;9438.646484;227.000137;0.0;0.0;90.111313;0.0;0.0;1.0;-0.001943;0.999998;0.0;119.99781;2018-10-24T10:24:00.953Z
233.179688;9635.498047;227.000092;0.0;0.0;89.873932;0.0;0.0;1.0;0.0022;0.999998;0.0;119.99781;2018-10-24T10:24:01.954Z
234.144043;9834.936523;227.000046;0.0;0.0;89.562546;0.0;0.0;1.0;0.007635;0.999971;0.0;119.99781;2018-10-24T10:24:02.953Z
236.540283;10044.529297;227.000015;0.0;0.0;89.106155;0.0;0.0;1.0;0.0156;0.999878;0.0;119.988579;2018-10-24T10:24:03.954Z
240.45166;10233.310547;226.999969;0.0;0.0;88.483406;0.0;0.0;1.0;0.026466;0.99965;0.0;119.99781;2018-10-24T10:24:04.954Z
248.376465;10449.688477;226.999939;0.0;0.0;87.171982;0.0;0.0;1.0;0.049338;0.998782;0.0;119.99781;2018-10-24T10:24:05.954Z
260.761963;10626.294922;226.999939;0.0;0.0;84.261215;0.0;0.0;1.0;0.099993;0.994988;0.0;119.99781;2018-10-24T10:24:06.954Z
352.058838;10767.816406;227.000061;0.0;0.0;3.772663;0.0;0.0;1.0;0.997833;0.065798;0.0;119.988525;2018-10-24T10:24:07.954Z
550.747314;10774.383789;226.999954;0.0;0.0;1.22595;0.0;0.0;1.0;0.999771;0.021395;0.0;119.988579;2018-10-24T10:24:08.954Z
751.807129;10779.045898;226.999771;0.0;0.0;1.625762;0.0;0.0;1.0;0.999597;0.028371;0.0;119.993195;2018-10-24T10:24:09.955Z
952.551025;10787.164063;226.999588;0.0;0.0;3.203625;0.0;0.0;1.0;0.998437;0.055885;0.0;119.956253;2018-10-24T10:24:10.954Z
1151.052979;10803.989258;226.999496;0.0;0.0;7.058931;0.0;0.0;1.0;0.99242;0.12289;0.0;119.993195;2018-10-24T10:24:11.955Z
1345.706299;10852.298828;226.999725;0.0;0.0;29.693819;0.0;0.0;1.0;0.868685;0.495365;0.0;119.99781;2018-10-24T10:24:12.956Z
1425.407349;11027.990234;227.000381;0.0;0.0;70.311005;0.0;0.0;1.0;0.336914;0.941535;0.0;119.988525;2018-10-24T10:24:13.957Z
1492.13623;11217.617188;227.000107;0.0;0.0;71.052307;0.0;0.0;1.0;0.324705;0.945815;0.0;119.988579;2018-10-24T10:24:14.956Z
1554.724976;11408.592773;226.999741;0.0;0.0;72.884521;0.0;0.0;1.0;0.294299;0.955714;0.0;119.988579;2018-10-24T10:24:15.958Z
1605.904663;11602.427734;226.999664;0.0;0.0;79.135712;0.0;0.0;1.0;0.188483;0.982076;0.0;119.993195;2018-10-24T10:24:16.958Z
1616.134033;11792.503906;227.000336;0.0;0.0;88.069016;0.0;0.0;1.0;0.033696;0.999432;0.0;119.993195;2018-10-24T10:24:17.952Z
1624.098999;11993.385742;227.000397;0.0;0.0;87.499893;0.0;0.0;1.0;0.043621;0.999048;0.0;119.993195;2018-10-24T10:24:18.954Z
1633.529297;12196.541016;227.000336;0.0;0.0;87.20594;0.0;0.0;1.0;0.048746;0.998811;0.0;119.993195;2018-10-24T10:24:19.954Z
1643.6875;12395.979492;227.000244;0.0;0.0;86.969482;0.0;0.0;1.0;0.052868;0.998602;0.0;119.988579;2018-10-24T10:24:20.954Z
1654.692139;12595.985352;227.000122;0.0;0.0;86.733521;0.0;0.0;1.0;0.05698;0.998375;0.0;119.983971;2018-10-24T10:24:21.954Z
1666.660156;12797.539063;226.999985;0.0;0.0;86.46727;0.0;0.0;1.0;0.061619;0.9981;0.0;119.993195;2018-10-24T10:24:22.956Z
1679.516479;12996.824219;226.999863;0.0;0.0;86.141678;0.0;0.0;1.0;0.06729;0.997734;0.0;119.99781;2018-10-24T10:24:23.956Z
1693.949341;13199.373047;226.999741;0.0;0.0;85.684715;0.0;0.0;1.0;0.075245;0.997165;0.0;119.988579;2018-10-24T10:24:24.957Z
1710.359253;13400.924805;226.999664;0.0;0.0;84.946304;0.0;0.0;1.0;0.088089;0.996113;0.0;119.993195;2018-10-24T10:24:25.957Z
1730.602905;13601.865234;226.999664;0.0;0.0;83.286911;0.0;0.0;1.0;0.116898;0.993144;0.0;119.993195;2018-10-24T10:24:26.958Z
1766.872314;13787.0625;227.000061;0.0;0.0;58.201336;0.0;0.0;1.0;0.526936;0.849905;0.0;119.988579;2018-10-24T10:24:27.958Z
1913.393555;13921.787109;227.000336;0.0;0.0;37.688377;0.0;0.0;1.0;0.791348;0.611367;0.0;119.99781;2018-10-24T10:24:28.959Z
2073.987305;14040.245117;227.000122;0.0;0.0;35.697086;0.0;0.0;1.0;0.812113;0.5835;0.0;119.993195;2018-10-24T10:24:29.950Z
2236.748535;14156.936523;226.999832;0.0;0.0;35.863861;0.0;0.0;1.0;0.810411;0.585861;0.0;119.988579;2018-10-24T10:24:30.951Z
2397.741699;14277.880859;226.999634;0.0;0.0;38.64901;0.0;0.0;1.0;0.780987;0.624548;0.0;119.99781;2018-10-24T10:24:31.951Z
2531.809326;14421.194336;227.000229;0.0;0.0;55.963577;0.0;0.0;1.0;0.55972;0.828682;0.0;119.993141;2018-10-24T10:24:32.951Z
2662.12793;14572.654297;226.999954;0.0;0.0;48.095623;0.0;0.0;1.0;0.667889;0.74426;0.0;119.99781;2018-10-24T10:24:33.950Z
2768.934326;14739.436523;226.999817;0.0;0.0;74.330307;0.0;0.0;1.0;0.270091;0.962835;0.0;119.988579;2018-10-24T10:24:34.951Z
2791.708252;14931.158203;227.000473;0.0;0.0;84.28756;0.0;0.0;1.0;0.099536;0.995034;0.0;119.99781;2018-10-24T10:24:35.951Z
2812.04126;15132.750977;227.000595;0.0;0.0;84.13752;0.0;0.0;1.0;0.102141;0.99477;0.0;119.99781;2018-10-24T10:24:36.952Z
2833.171387;15332.520508;227.00061;0.0;0.0;83.766724;0.0;0.0;1.0;0.108577;0.994088;0.0;119.993195;2018-10-24T10:24:37.951Z
2856.086914;15533.875;227.000565;0.0;0.0;83.225761;0.0;0.0;1.0;0.117958;0.993019;0.0;119.993195;2018-10-24T10:24:38.956Z
2881.166992;15734.029297;227.000488;0.0;0.0;82.453079;0.0;0.0;1.0;0.131338;0.991338;0.0;119.794952;2018-10-24T10:24:39.956Z
2909.48999;15932.90625;227.000381;0.0;0.0;81.257065;0.0;0.0;1.0;0.152001;0.98838;0.0;119.988525;2018-10-24T10:24:40.957Z
2943.427002;16130.702148;227.000244;0.0;0.0;79.034332;0.0;0.0;1.0;0.190221;0.981741;0.0;119.64785;2018-10-24T10:24:41.957Z
2991.676758;16329.069336;227.000092;0.0;0.0;71.884857;0.0;0.0;1.0;0.310928;0.950434;0.0;119.993195;2018-10-24T10:24:42.958Z
3126.634033;16415.578125;226.999969;0.0;0.0;-3.367738;0.0;0.0;1.0;0.998273;-0.058744;0.0;119.993195;2018-10-24T10:24:43.958Z
3324.532715;16407.083984;226.999878;0.0;0.0;-1.933716;0.0;0.0;1.0;0.999431;-0.033743;0.0;119.988525;2018-10-24T10:24:44.950Z
3526.230957;16401.404297;226.999786;0.0;0.0;-1.342133;0.0;0.0;1.0;0.999726;-0.023422;0.0;119.744293;2018-10-24T10:24:45.951Z
3726.118164;16397.556641;226.999695;0.0;0.0;-0.876831;0.0;0.0;1.0;0.999883;-0.015303;0.0;119.99781;2018-10-24T10:24:46.951Z
3926.139648;16395.316406;226.999634;0.0;0.0;-0.408417;0.0;0.0;1.0;0.999975;-0.007128;0.0;119.993195;2018-10-24T10:24:47.951Z
4127.844727;16394.824219;226.999573;0.0;0.0;0.139326;0.0;0.0;1.0;0.999997;0.002432;0.0;119.99781;2018-10-24T10:24:48.951Z
4328.431641;16396.517578;226.999542;0.0;0.0;0.855631;0.0;0.0;1.0;0.999888;0.014933;0.0;119.99781;2018-10-24T10:24:49.951Z
4526.286621;16401.210938;226.999542;0.0;0.0;1.934163;0.0;0.0;1.0;0.99943;0.033751;0.0;119.99781;2018-10-24T10:24:50.952Z
4726.025879;16411.267578;226.999603;0.0;0.0;4.115938;0.0;0.0;1.0;0.997421;0.071775;0.0;119.988579;2018-10-24T10:24:51.952Z
4932.378906;16440.632813;226.999878;0.0;0.0;18.673803;0.0;0.0;1.0;0.947357;0.32018;0.0;119.993195;2018-10-24T10:24:52.952Z
5091.78125;16541.935547;227.000244;0.0;0.0;30.521799;0.0;0.0;1.0;0.861436;0.507866;0.0;119.993195;2018-10-24T10:24:53.953Z
5265.166016;16643.923828;226.999939;0.0;0.0;31.09354;0.0;0.0;1.0;0.856325;0.516437;0.0;119.988579;2018-10-24T10:24:54.953Z
5433.077637;16753.917969;226.999619;0.0;0.0;36.429157;0.0;0.0;1.0;0.804592;0.593828;0.0;119.988579;2018-10-24T10:24:55.954Z
5562.870117;16900.806641;226.999908;0.0;0.0;79.837997;0.0;0.0;1.0;0.176432;0.984313;0.0;119.841003;2018-10-24T10:24:56.954Z
5563.092285;17019.851563;227.000168;0.0;0.0;90.121429;0.0;0.0;1.0;-0.002119;0.999998;0.0;119.993195;2018-10-24T10:24:57.954Z
5562.759766;17294.728516;227.00029;0.0;0.0;90.042381;0.0;0.0;1.0;-0.00074;1.0;0.0;119.933151;2018-10-24T10:24:58.955Z
5562.664063;17453.904297;227.00032;0.0;0.0;90.028275;0.0;0.0;1.0;-0.000493;1.0;0.0;119.99781;2018-10-24T10:24:59.955Z
5562.59082;17637.175781;227.000351;0.0;0.0;90.018272;0.0;0.0;1.0;-0.000319;1.0;0.0;119.99781;2018-10-24T10:25:00.955Z
5562.539551;17843.357422;227.000366;0.0;0.0;90.010834;0.0;0.0;1.0;-0.000189;1.0;0.0;119.993195;2018-10-24T10:25:01.955Z
5562.508789;18070.9375;227.000381;0.0;0.0;90.005096;0.0;0.0;1.0;-0.000089;1.0;0.0;119.988579;2018-10-24T10:25:02.955Z
5562.49707;18287.78125;227.000381;0.0;0.0;90.001091;0.0;0.0;1.0;-0.000019;1.0;0.0;119.99781;2018-10-24T10:25:03.955Z
5562.498047;18467.796875;227.000381;0.0;0.0;89.998444;0.0;0.0;1.0;0.000027;1.0;0.0;119.99781;2018-10-24T10:25:04.955Z
5562.507324;18656.527344;227.000381;0.0;0.0;89.996162;0.0;0.0;1.0;0.000067;1.0;0.0;119.99781;2018-10-24T10:25:05.956Z
5562.523926;18853.134766;227.000381;0.0;0.0;89.994171;0.0;0.0;1.0;0.000102;1.0;0.0;119.993195;2018-10-24T10:25:06.957Z
5562.547852;19057.363281;227.000366;0.0;0.0;89.992447;0.0;0.0;1.0;0.000132;1.0;0.0;119.988579;2018-10-24T10:25:07.957Z
5562.579102;19268.767578;227.000351;0.0;0.0;89.990921;0.0;0.0;1.0;0.000158;1.0;0.0;119.988579;2018-10-24T10:25:08.958Z
5562.615234;19485.058594;227.000351;0.0;0.0;89.989578;0.0;0.0;1.0;0.000182;1.0;0.0;119.993195;2018-10-24T10:25:09.950Z
5562.654297;19687.566406;227.000336;0.0;0.0;89.98851;0.0;0.0;1.0;0.000201;1.0;0.0;119.882423;2018-10-24T10:25:10.950Z
5562.693848;19877.638672;227.00032;0.0;0.0;89.98764;0.0;0.0;1.0;0.000216;1.0;0.0;119.99781;2018-10-24T10:25:11.952Z
5562.736816;20071.132813;227.000305;0.0;0.0;89.986847;0.0;0.0;1.0;0.00023;1.0;0.0;119.993195;2018-10-24T10:25:12.953Z
5562.783203;20268.027344;227.00029;0.0;0.0;89.986122;0.0;0.0;1.0;0.000242;1.0;0.0;119.99781;2018-10-24T10:25:13.954Z
5562.833008;20468.443359;227.000259;0.0;0.0;89.985519;0.0;0.0;1.0;0.000253;1.0;0.0;119.99781;2018-10-24T10:25:14.953Z
5562.885742;20671.621094;227.000244;0.0;0.0;89.984947;0.0;0.0;1.0;0.000263;1.0;0.0;119.868614;2018-10-24T10:25:15.953Z
5562.94043;20877.691406;227.000229;0.0;0.0;89.984444;0.0;0.0;1.0;0.000271;1.0;0.0;119.970078;2018-10-24T10:25:16.953Z
5562.998047;21086.273438;227.000214;0.0;0.0;89.983978;0.0;0.0;1.0;0.00028;1.0;0.0;119.993195;2018-10-24T10:25:17.954Z
5563.055664;21291.652344;227.000183;0.0;0.0;89.983627;0.0;0.0;1.0;0.000286;1.0;0.0;119.99781;2018-10-24T10:25:18.954Z
5563.112305;21487.529297;227.000168;0.0;0.0;89.983315;0.0;0.0;1.0;0.000291;1.0;0.0;119.900902;2018-10-24T10:25:19.954Z
5563.17041;21684.912109;227.000153;0.0;0.0;89.983047;0.0;0.0;1.0;0.000296;1.0;0.0;119.993195;2018-10-24T10:25:20.955Z
5563.229492;21883.742188;227.000122;0.0;0.0;89.982796;0.0;0.0;1.0;0.0003;1.0;0.0;119.993195;2018-10-24T10:25:21.954Z
5563.290039;22084.369141;227.000107;0.0;0.0;89.982613;0.0;0.0;1.0;0.000303;1.0;0.0;119.993195;2018-10-24T10:25:22.954Z
5563.351563;22285.916016;227.000076;0.0;0.0;89.982468;0.0;0.0;1.0;0.000306;1.0;0.0;119.993195;2018-10-24T10:25:23.955Z
5563.413574;22488.324219;227.000061;0.0;0.0;89.982338;0.0;0.0;1.0;0.000308;1.0;0.0;119.988579;2018-10-24T10:25:24.955Z
5563.476563;22691.113281;227.000031;0.0;0.0;89.982277;0.0;0.0;1.0;0.000309;1.0;0.0;119.99781;2018-10-24T10:25:25.955Z
5563.539063;22894.222656;227.000015;0.0;0.0;89.982224;0.0;0.0;1.0;0.00031;1.0;0.0;119.988579;2018-10-24T10:25:26.955Z
5563.602539;23097.455078;226.999985;0.0;0.0;89.982224;0.0;0.0;1.0;0.00031;1.0;0.0;119.817947;2018-10-24T10:25:27.956Z
5563.665039;23300.744141;226.999969;0.0;0.0;89.982277;0.0;0.0;1.0;0.000309;1.0;0.0;119.988579;2018-10-24T10:25:28.955Z
5563.728027;23503.615234;226.999939;0.0;0.0;89.98233;0.0;0.0;1.0;0.000308;1.0;0.0;119.993195;2018-10-24T10:25:29.956Z
5563.790039;23706.005859;226.999924;0.0;0.0;89.982452;0.0;0.0;1.0;0.000306;1.0;0.0;119.988579;2018-10-24T10:25:30.956Z
5563.851563;23907.853516;226.999908;0.0;0.0;89.982597;0.0;0.0;1.0;0.000304;1.0;0.0;119.993195;2018-10-24T10:25:31.957Z
5563.912109;24108.683594;226.999878;0.0;0.0;89.982765;0.0;0.0;1.0;0.000301;1.0;0.0;119.99781;2018-10-24T10:25:32.957Z
5563.972168;24308.566406;226.999863;0.0;0.0;89.982994;0.0;0.0;1.0;0.000297;1.0;0.0;119.99781;2018-10-24T10:25:33.957Z
5564.030273;24507.033203;226.999832;0.0;0.0;89.983246;0.0;0.0;1.0;0.000292;1.0;0.0;119.993195;2018-10-24T10:25:34.958Z
5564.086914;24702.417969;226.999817;0.0;0.0;89.983536;0.0;0.0;1.0;0.000287;1.0;0.0;119.988579;2018-10-24T10:25:35.951Z
5564.144531;24905.798828;226.999802;0.0;0.0;89.98391;0.0;0.0;1.0;0.000281;1.0;0.0;119.988579;2018-10-24T10:25:36.950Z
5564.203125;25115.753906;226.999771;0.0;0.0;89.98436;0.0;0.0;1.0;0.000273;1.0;0.0;119.91938;2018-10-24T10:25:37.951Z
5564.258789;25323.226563;226.999756;0.0;0.0;89.984818;0.0;0.0;1.0;0.000265;1.0;0.0;119.988525;2018-10-24T10:25:38.951Z
5564.312012;25527.957031;226.999741;0.0;0.0;89.985382;0.0;0.0;1.0;0.000255;1.0;0.0;119.99781;2018-10-24T10:25:39.951Z
5564.362305;25729.6875;226.999725;0.0;0.0;89.985992;0.0;0.0;1.0;0.000244;1.0;0.0;118.854218;2018-10-24T10:25:40.951Z
5564.409668;25928.164063;226.99971;0.0;0.0;89.98671;0.0;0.0;1.0;0.000232;1.0;0.0;119.99781;2018-10-24T10:25:41.952Z
5564.453125;26123.130859;226.99968;0.0;0.0;89.987488;0.0;0.0;1.0;0.000218;1.0;0.0;119.122101;2018-10-24T10:25:42.953Z
5564.493652;26314.328125;226.99968;0.0;0.0;89.98835;0.0;0.0;1.0;0.000203;1.0;0.0;119.993195;2018-10-24T10:25:43.952Z
5564.532227;26512.152344;226.999664;0.0;0.0;89.98938;0.0;0.0;1.0;0.000185;1.0;0.0;119.993195;2018-10-24T10:25:44.953Z
5564.570313;26732.285156;226.999649;0.0;0.0;89.990685;0.0;0.0;1.0;0.000163;1.0;0.0;119.99781;2018-10-24T10:25:45.954Z
5564.602539;26945.583984;226.999634;0.0;0.0;89.99218;0.0;0.0;1.0;0.000136;1.0;0.0;119.988579;2018-10-24T10:25:46.954Z
5564.627441;27151.714844;226.999619;0.0;0.0;89.993881;0.0;0.0;1.0;0.000107;1.0;0.0;119.988525;2018-10-24T10:25:47.953Z
5564.64502;27350.222656;226.999619;0.0;0.0;89.995834;0.0;0.0;1.0;0.000073;1.0;0.0;119.99781;2018-10-24T10:25:48.954Z
5564.655273;27540.654297;226.999619;0.0;0.0;89.998062;0.0;0.0;1.0;0.000034;1.0;0.0;119.993195;2018-10-24T10:25:49.954Z
5564.657227;27722.5625;226.999619;0.0;0.0;90.000671;0.0;0.0;1.0;-0.000012;1.0;0.0;119.993195;2018-10-24T10:25:50.955Z
5564.648438;27932.40625;226.999619;0.0;0.0;90.004402;0.0;0.0;1.0;-0.000077;1.0;0.0;119.993195;2018-10-24T10:25:51.954Z
5564.619629;28163.574219;226.999634;0.0;0.0;90.009956;0.0;0.0;1.0;-0.000174;1.0;0.0;119.988579;2018-10-24T10:25:52.955Z
5564.570313;28373.242188;226.999649;0.0;0.0;90.017159;0.0;0.0;1.0;-0.000299;1.0;0.0;119.993195;2018-10-24T10:25:53.955Z
5564.5;28560.019531;226.999664;0.0;0.0;90.02681;0.0;0.0;1.0;-0.000468;1.0;0.0;119.993141;2018-10-24T10:25:54.954Z
5564.405762;28722.521484;226.99971;0.0;0.0;90.040321;0.0;0.0;1.0;-0.000704;1.0;0.0;119.99781;2018-10-24T10:25:55.955Z
5564.104492;28991.365234;226.999817;0.0;0.0;90.10453;0.0;0.0;1.0;-0.001824;0.999998;0.0;119.993195;2018-10-24T10:25:56.955Z
5563.600098;29120.5;226.999985;0.0;0.0;91.078102;0.0;0.0;1.0;-0.018815;0.999823;0.0;119.873276;2018-10-24T10:25:57.955Z
